Meas 1 yValues MR,Meas 2 yValues MR,Meas 3 yValues MR,Meas 4 yValues MR,Meas 5 yValues MR,Meas 6 yValues MR,Meas 7 yValues MR,Meas 8 yValues MR,Meas 9 yValues MR,Meas 10 yValues MR,Meas 11 yValues MR,Meas 12 yValues MR,Meas 13 yValues MR,Meas 14 yValues MR,Meas 15 yValues MR,Meas 16 yValues MR,Meas 17 yValues MR,Meas 18 yValues MR,Meas 19 yValues MR,Meas 20 yValues MR,Meas 21 yValues MR,Meas 22 yValues MR,Meas 23 yValues MR,Meas 24 yValues MR,Meas 25 yValues MR,Meas 26 yValues MR,Meas 27 yValues MR,Meas 28 yValues MR,Meas 29 yValues MR,Meas 30 yValues MR,Meas 31 yValues MR,Meas 32 yValues MR,Meas 33 yValues MR,Meas 34 yValues MR,Meas 35 yValues MR,Meas 36 yValues MR,Meas 37 yValues MR,Meas 38 yValues MR,Meas 39 yValues MR,Meas 40 yValues MR,Meas 41 yValues MR,Meas 42 yValues MR,Meas 43 yValues MR,Meas 44 yValues MR,Meas 45 yValues MR,Meas 46 yValues MR,Meas 47 yValues MR,Meas 48 yValues MR,Meas 49 yValues MR,Meas 50 yValues MR,Meas 51 yValues MR,Meas 52 yValues MR,Meas 53 yValues MR,Meas 54 yValues MR,Meas 55 yValues MR,Meas 56 yValues MR,Meas 57 yValues MR,Meas 58 yValues MR,Meas 59 yValues MR,Meas 60 yValues MR,Meas 61 yValues MR,Meas 62 yValues MR,Meas 63 yValues MR,Meas 64 yValues MR,Meas 65 yValues MR,Meas 66 yValues MR,Meas 67 yValues MR,Meas 68 yValues MR,Meas 69 yValues MR,Meas 70 yValues MR,Meas 71 yValues MR,Meas 72 yValues MR,Meas 73 yValues MR,Meas 74 yValues MR,Meas 75 yValues MR,Meas 76 yValues MR,Meas 77 yValues MR,Meas 78 yValues MR,Meas 79 yValues MR,Meas 80 yValues MR,Meas 81 yValues MR,Meas 82 yValues MR,Meas 83 yValues MR,Meas 84 yValues MR,Meas 85 yValues MR,Meas 86 yValues MR,Meas 87 yValues MR,Meas 88 yValues MR,Meas 89 yValues MR,Meas 90 yValues MR,Meas 91 yValues MR,Meas 92 yValues MR,Meas 93 yValues MR,Meas 94 yValues MR,Meas 95 yValues MR,Meas 96 yValues MR,Meas 97 yValues MR,Meas 98 yValues MR,Meas 99 yValues MR,Meas 100 yValues MR,Meas 101 yValues MR,Meas 102 yValues MR,Meas 103 yValues MR,Meas 104 yValues MR,Meas 105 yValues MR,Meas 106 yValues MR,Meas 107 yValues MR,Meas 108 yValues MR,Meas 109 yValues MR,Meas 110 yValues MR,Meas 111 yValues MR,Meas 112 yValues MR,Meas 113 yValues MR,Meas 114 yValues MR,Meas 115 yValues MR,Meas 116 yValues MR,Meas 117 yValues MR,Meas 118 yValues MR,Meas 119 yValues MR,Meas 120 yValues MR,Meas 121 yValues MR,Meas 122 yValues MR,Meas 123 yValues MR,Meas 124 yValues MR,Meas 125 yValues MR,Meas 126 yValues MR,Meas 127 yValues MR,Meas 128 yValues MR
0.684095790693211,1.5355367321017481,0.8056758805884993,0.3102969232928208,0.5338391655394262,0.7865409456613826,1.6670024823715968,0.8335716789545399,0.4950887806268267,1.084591630265258,0.7617943882122808,0.3256805314778444,0.6280719720069435,0.5232847865696617,0.449460608897112,1.8265018781718274,1.174645816008329,0.4099517415130362,0.0,0.3328482542052517,1.2235772214433174,0.5325901502202447,0.0,0.450479501368593,0.5081150036063408,0.49583559301833247,0.0,0.3326902046592544,0.0,0.0,0.0,0.5950543388730938,0.4921757422309599,0.35723502963472115,0.6932795188550235,0.4350615542993184,0.01036142667452254,0.7608350888736221,0.5852420605904431,1.4804342280427856,0.5107263699356998,0.5316385700350716,0.3606952822769189,0.44434185092433964,0.7478475035445904,0.7204128145519951,0.3836334356428422,0.4799585153736777,0.304917443956936,0.4411311470643357,0.20913970701246273,0.8346118402590478,0.5448926018608378,0.6306013403559821,0.49049064004595777,0.20315834901577112,0.3144076328515258,0.5275070221980714,0.40362360834223,0.7466207129578555,0.48734339255628595,0.8132941311922887,0.3424244734153886,0.3476453284468941,0.35259952390230886,1.3772848644299893,1.5755920210647787,1.0349153594532925,1.5738810679552953,1.3009226482696037,0.6455415778617499,0.6825321915857011,0.3486282594137559,0.5587311013325446,0.47659462710194345,0.5626993006089686,1.719432766653976,1.0103037235904617,0.7492676659076651,0.35998109427957253,0.17708022419791927,0.30102988148953075,0.31262875489093733,0.3044430364987781,0.42213634002665545,0.2931438384784902,0.3344572190114545,0.46040016498197006,0.37151393950224576,0.4405137087465803,0.47843742997263666,0.24028097851831903,0.44025986430941527,0.7640823762257402,0.33994339021216563,0.33246604611683755,0.7150174371246377,0.6644657407457645,0.0,0.0,1.7072593303793167,0.5318576277018436,0.629678721473953,0.0,0.10544858280551492,0.3445860115669571,0.3990790998102357,0.0,1.0062249951145894,0.5829145641429079,0.49625054126566626,0.0,0.24245056180144323,0.4649178648184463,0.43155561288518374,0.340816600358457,0.5576956663325777,0.5484915067366759,0.4539988467829431,0.4905501619822864,0.37946284614038694,0.43278868735511855,0.32475319910237055,0.48907846731593607,0.47612904012069773,0.4406857069305732,0.46453330586871566,0.34466239115367214
1.2214897102725775,8.297818489036539,0.0,1.6893931564439828,2.2645639989970068,5.301346228699495,2.5292774840714065,3.070170143397891,2.022527416835668,4.805224130941448,1.3326107504136242,1.5523275814997854,2.7885085577150335,3.658202478470017,1.3560695830489509,0.45153699519270335,1.0695857263283646,0.0,0.0,0.0,3.300510079960365,2.992603438959657,0.0,2.3235291902650497,1.9321961256579196,1.8953613231516446,0.0,1.020685955779897,0.0,0.0,0.0,2.209492481230616,0.9062581058194558,1.277030529380659,4.050485584765782,1.8878204801661187,0.0,0.10822340586561338,3.494683599726024,6.698889213508889,2.1355950446241354,0.06429654686315954,1.9283215446260864,2.0887024633303644,2.633026634795991,0.4793814244131374,2.123347676143824,2.7446936461362923,1.6607258037254533,0.0,1.035794306823437,0.0,3.000010566067171,0.27533758052925184,3.0215515641190165,1.1296335529503585,1.9489076358692563,0.320481615797756,1.8947462857854833,5.381540856203618,1.560661135691587,2.9169383652813523,2.0779408780271944,2.3366930207798426,0.4557238870928862,0.0,7.591010818140959,5.410408819215396,0.0,6.323691700196937,2.411310331633954,4.238240790770062,1.451857086844098,1.9306961256187394,1.8754527625122706,2.8734762249250974,5.828262774925608,3.8920322482414784,2.880261734410542,2.589701237548973,0.0,1.598202248895036,1.932015232346304,1.3420398653073362,0.8805847708605262,0.003373665875235746,2.4550660232652772,1.8532536755537494,1.1536106782034967,1.9105333399191735,2.027018230645682,0.0,1.6554812158572014,4.259064802068481,1.9299075535116985,1.5876241208362691,2.9988989663632912,3.880179277888781,0.2990420881287637,1.274449986338125,0.0,3.3915478826549825,2.4100286679305696,0.0,0.0,1.6531831877301915,2.209813168391964,0.0,3.785543369711117,3.391525644115053,3.213772192643996,29.452171615794757,1.2853705749226128,2.318946098926181,2.3957394211813186,0.8345683341147208,1.5313206161435036,3.1873700291835183,2.6040341653846366,2.4727634721381446,0.0,2.232586327062966,1.1893624538396261,1.7843544419252797,2.0050576038910344,6.675415274904903,2.5695780957684864,2.0634512058015524
0.0,0.0,0.0,0.32586507487872773,0.36327902562954156,0.0,0.0,0.0253382940960068,0.12498916007771084,0.15282822796442416,0.0,0.3429282620818155,0.21853333467914787,1.1985376179877478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7382151145856606,0.0,0.4634188724834622,0.07506954559484488,0.12301711215818313,0.0,0.0,0.0,0.0,0.0,0.06870598168522539,0.0,0.026435900397244777,0.7468714271439706,0.14845822480742335,0.0,0.0,0.7730203164980205,0.0,0.22132809281050214,0.0,0.4366871204591924,0.30743044281239773,0.0813655205021275,0.0,0.468594958774974,0.5360872370494287,0.36514196853818603,0.0,0.24844518317431377,0.0,0.6610776470832621,0.0,0.7533327519971826,0.27495503234804264,0.5206843227923909,0.0,0.2698672813590408,0.9644078207749456,0.021638120189434645,0.1302562386580577,0.5303795247300337,0.6529434459368616,0.0,0.0,0.0420696367561777,0.3623026805706864,0.0,0.8599747921049948,0.0,0.9105963513421292,0.19580373974807982,0.04612435252062059,0.09071802559768416,0.37682171293884037,0.022746170567280902,0.0,0.06826000205663876,0.8600070836435535,0.0,0.3063263860478001,0.4495112551681899,0.2571091008112338,0.0,0.0,0.7217044738473786,0.1292542927722,0.0,0.15497796114803128,0.0745731857708933,0.0,0.2124365248053493,0.5930289601574424,0.4339821905798368,0.31638390568905833,0.06039677620070839,0.762868616597479,0.49410774052321216,0.5288944622082241,0.0,0.9109110627919971,0.15974390119267465,0.0,0.0,0.33161110992882215,0.5207687434485639,0.0,0.0,0.7599332915372392,0.9157741173020535,19.72468926779208,0.3577145919285228,0.38283435189043385,0.4303999025740455,0.0,0.0,0.696413257186472,0.5555311066871543,0.5721071888655452,0.0,0.30948892649223786,0.05131760008756402,0.0,0.19264240738081165,2.691742142764201,0.6239049094242786,0.5953544520476656
0.0,0.0,0.0,0.0749313797386624,0.11818159418394776,0.0,0.0,0.0,0.0,0.0,0.0,0.0972110051253635,0.0,0.7307475805166834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642210902975647,7.7136351792455775,0.051033054004712294,0.0,0.0,0.0,0.0,0.0,0.0,5.270205805051713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156712039842007,0.0,0.0,0.0,0.1418301394753943,0.0,0.0,0.0,0.10730425304180641,0.02394296394533858,0.10069718295619902,0.0,0.11805757183712952,0.0,0.1404834738820924,0.0,0.30279911910224894,0.14339350078751678,0.24834400743922688,0.0,0.0,0.0,0.0,0.0,0.23173872977373294,0.3272096122513602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14057727295172784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646856762901976,0.0,0.015258300923747364,0.05827652013310977,0.057862214922403475,0.05708878194997109,0.0,0.3666513166302981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13833827944934973,0.09855337197542363,0.0,0.0,0.5165545453072463,0.19739142048237726,0.0,0.39784443467820596,0.0,0.0,0.11194007504543255,0.10042425579809798,0.1545359868857333,0.0,0.0,0.1447174347582221,0.4947013414547677,21.31033914353952,0.22637974399608185,0.0,0.0,0.0,0.0,0.09887986328250475,0.09075619230162618,0.3054932536698995,0.0,0.0,0.0,0.0,0.0,1.4274768286778103,0.2708353082506322,0.42311974841563277
0.0,0.0,0.0,0.0,0.08981926394299786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078318481423533,0.0,0.0,0.0,0.0,16.250842914856737,0.0,0.0,0.0,22.47129513882738,0.0,0.0,0.0,13.916905659100168,0.0,0.0,0.0,27.499511697442856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878091532941078,0.0,0.0,0.0,0.0,0.05386934604213941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005971822422031033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47348887417801794,0.0,0.0,0.0,0.0,0.430375756086003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694734984625962,0.0,0.0,0.0,0.0,0.8067734293323342,1.0440680482782865,0.0,0.0,0.0,0.0,0.0,0.09890537663881126,21.40274924313408,0.07373495814257996,0.0,0.0,0.0,0.0,0.0,0.0,0.18380143737279667,0.0,0.0,0.0,0.0,0.0,0.0,0.03127061522119661,0.35553805122505727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.05350609400335,0.0,0.0,0.0,31.77930275212455,0.0,0.0,0.0,44.269578107879,0.0,0.0,0.0,43.2772368250637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035153284556273556,0.0,0.0,0.0,0.0,0.597110299632783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803534157672906,0.0,0.0,0.0,2.1165768986055493,0.8434253547716603,0.0,0.0,0.0,0.0,0.0,0.0,8.11005072973958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512445030126901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494666683880465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.214611333012922,0.0,0.0,0.0,21.45774748977444,0.0,0.0,0.0,32.449447558298516,0.0,0.0,0.0,22.691822334523515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001983056656826558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7175542522617027,0.0,0.0,0.0,2.074449224451412,0.0,0.0,0.0,3.6911133224832153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.481039658127001,0.0,0.0,0.0,13.54416444744805,0.0,0.0,0.0,9.364068674722308,0.0,0.0,0.0,1.2612233379182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0963432972053635,0.0,0.0,0.0,2.064997707524079,0.0,0.08908486005613064,0.0,7.947660054549138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12470784458475638,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033854992580012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621130825307851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.392868900537625,0.0,0.0,0.0,1.4689369885800647,0.0,0.342844449429892,0.0,7.353955472854893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050562901054447,0.0,0.0,0.0,0.0,0.0
